div,season,date,team,gameno,home,points,goals,team_opponent,points_opponent,goals_opponent,hometeam_uid,awayteam_uid
E0,2017,25sep2017,Arsenal,6,1,3,2,West Brom,0,0,1,33
E0,2017,01oct2017,Arsenal,7,1,3,2,Brighton,0,0,1,8
E0,2017,14oct2017,Arsenal,8,0,0,1,Watford,3,2,32,1
E0,2017,22oct2017,Arsenal,9,0,3,5,Everton,0,2,13,1
E0,2017,28oct2017,Arsenal,10,1,3,2,Swansea,0,1,1,30
E0,2017,05nov2017,Arsenal,11,0,0,1,Man City,3,3,19,1
E0,2017,18nov2017,Arsenal,12,1,3,2,Tottenham,0,0,1,31
E0,2017,26nov2017,Arsenal,13,0,3,1,Burnley,0,0,9,1
E0,2017,29nov2017,Arsenal,14,1,3,5,Huddersfield,0,0,1,15
E0,2017,02dec2017,Arsenal,15,1,0,1,Man United,3,3,1,20
E0,2017,10dec2017,Arsenal,16,0,1,1,Southampton,1,1,27,1
E0,2017,13dec2017,Arsenal,17,0,1,0,West Ham,1,0,34,1
E0,2017,16dec2017,Arsenal,18,1,3,1,Newcastle,0,0,1,22
E0,2017,22dec2017,Arsenal,19,1,1,3,Liverpool,1,3,1,18
E0,2017,28dec2017,Arsenal,20,0,3,3,Crystal Palace,0,2,12,1
E0,2017,31dec2017,Arsenal,21,0,1,1,West Brom,1,1,33,1
E0,2017,03jan2018,Arsenal,22,1,1,2,Chelsea,1,2,1,11
E0,2017,14jan2018,Arsenal,23,0,0,1,Bournemouth,3,2,7,1
E0,2017,20jan2018,Arsenal,24,1,3,4,Crystal Palace,0,1,1,12
E0,2017,30jan2018,Arsenal,25,0,0,1,Swansea,3,3,30,1
E0,2017,03feb2018,Arsenal,26,1,3,5,Everton,0,1,1,13
E0,2017,10feb2018,Arsenal,27,0,0,0,Tottenham,3,1,31,1
E0,2017,01mar2018,Arsenal,28,1,0,0,Man City,3,3,1,19
E0,2017,04mar2018,Arsenal,29,0,0,1,Brighton,3,2,8,1
E0,2017,11mar2018,Arsenal,30,1,3,3,Watford,0,0,1,32
E0,2017,01apr2018,Arsenal,31,1,3,3,Stoke,0,0,1,28
E0,2017,08apr2018,Arsenal,32,1,3,3,Southampton,0,2,1,27
E0,2017,15apr2018,Arsenal,33,0,0,1,Newcastle,3,2,22,1
E0,2017,22apr2018,Arsenal,34,1,3,4,West Ham,0,1,1,34
E0,2017,29apr2018,Arsenal,35,0,0,1,Man United,3,2,20,1
E0,2017,06may2018,Arsenal,36,1,3,5,Burnley,0,0,1,9
E0,2017,09may2018,Arsenal,37,0,0,1,Leicester,3,3,17,1
E0,2017,13may2018,Arsenal,38,0,3,1,Huddersfield,0,0,15,1
E0,2018,12aug2018,Arsenal,1,1,0,0,Man City,3,2,1,19
E0,2018,18aug2018,Arsenal,2,0,0,2,Chelsea,3,3,11,1
E0,2018,25aug2018,Arsenal,3,1,3,3,West Ham,0,1,1,34
E0,2018,02sep2018,Arsenal,4,0,3,3,Cardiff,0,2,10,1
E0,2018,15sep2018,Arsenal,5,0,3,2,Newcastle,0,1,22,1
E0,2018,23sep2018,Arsenal,6,1,3,2,Everton,0,0,1,13
E0,2018,29sep2018,Arsenal,7,1,3,2,Watford,0,0,1,32
E0,2018,07oct2018,Arsenal,8,0,3,5,Fulham,0,1,14,1
E0,2018,22oct2018,Arsenal,9,1,3,3,Leicester,0,1,1,17
E0,2018,28oct2018,Arsenal,10,0,1,2,Crystal Palace,1,2,12,1
E0,2018,03nov2018,Arsenal,11,1,1,1,Liverpool,1,1,1,18
E0,2018,11nov2018,Arsenal,12,1,1,1,Wolves,1,1,1,36
E0,2018,25nov2018,Arsenal,13,0,3,2,Bournemouth,0,1,7,1
E0,2018,02dec2018,Arsenal,14,1,3,4,Tottenham,0,2,1,31
E0,2018,05dec2018,Arsenal,15,0,1,2,Man United,1,2,20,1
E0,2018,08dec2018,Arsenal,16,1,3,1,Huddersfield,0,0,1,15
E0,2018,16dec2018,Arsenal,17,0,0,2,Southampton,3,3,27,1
E0,2018,22dec2018,Arsenal,18,1,3,3,Burnley,0,1,1,9
E0,2018,26dec2018,Arsenal,19,0,1,1,Brighton,1,1,8,1
E0,2018,29dec2018,Arsenal,20,0,0,1,Liverpool,3,5,18,1
E0,2018,01jan2019,Arsenal,21,1,3,4,Fulham,0,1,1,14
E0,2018,12jan2019,Arsenal,22,0,0,0,West Ham,3,1,34,1
E0,2018,19jan2019,Arsenal,23,1,3,2,Chelsea,0,0,1,11
E0,2018,29jan2019,Arsenal,24,1,3,2,Cardiff,0,1,1,10
E0,2018,03feb2019,Arsenal,25,0,0,1,Man City,3,3,19,1
E0,2018,09feb2019,Arsenal,26,0,3,2,Huddersfield,0,1,15,1
E0,2018,24feb2019,Arsenal,27,1,3,2,Southampton,0,0,1,27
E0,2018,27feb2019,Arsenal,28,1,3,5,Bournemouth,0,1,1,7
E0,2018,02mar2019,Arsenal,29,0,1,1,Tottenham,1,1,31,1
E0,2018,10mar2019,Arsenal,30,1,3,2,Man United,0,0,1,20
E0,2018,01apr2019,Arsenal,31,1,3,2,Newcastle,0,0,1,22
E0,2018,07apr2019,Arsenal,32,0,0,0,Everton,3,1,13,1
E0,2018,15apr2019,Arsenal,33,0,3,1,Watford,0,0,32,1
E0,2018,21apr2019,Arsenal,34,1,0,2,Crystal Palace,3,3,1,12
E0,2018,24apr2019,Arsenal,35,0,0,1,Wolves,3,3,36,1
E0,2018,28apr2019,Arsenal,36,0,0,0,Leicester,3,3,17,1
E0,2018,05may2019,Arsenal,37,1,1,1,Brighton,1,1,1,8
E0,2018,12may2019,Arsenal,38,0,3,3,Burnley,0,1,9,1
E0,2008,17aug2008,Aston Villa,1,1,3,4,Man City,0,2,2,19
E0,2008,23aug2008,Aston Villa,2,0,0,2,Stoke,3,3,28,2
E0,2008,31aug2008,Aston Villa,3,1,1,0,Liverpool,1,0,2,18
E0,2008,15sep2008,Aston Villa,4,0,3,2,Tottenham,0,1,31,2
E0,2008,21sep2008,Aston Villa,5,0,3,2,West Brom,0,1,33,2
E0,2008,27sep2008,Aston Villa,6,1,3,2,Sunderland,0,1,2,29
E0,2008,05oct2008,Aston Villa,7,0,0,0,Chelsea,3,2,11,2
E0,2008,18oct2008,Aston Villa,8,1,1,0,Portsmouth,1,0,2,24
E0,2008,26oct2008,Aston Villa,9,0,3,4,Wigan,0,0,35,2
E0,2008,29oct2008,Aston Villa,10,1,3,3,Blackburn,0,2,2,4
E0,2008,03nov2008,Aston Villa,11,0,0,0,Newcastle,3,2,22,2
E0,2008,09nov2008,Aston Villa,12,1,0,1,Middlesbrough,3,2,2,21
E0,2008,15nov2008,Aston Villa,13,0,3,2,Arsenal,0,0,1,2
E0,2008,22nov2008,Aston Villa,14,1,1,0,Man United,1,0,2,20
E0,2008,29nov2008,Aston Villa,15,1,1,0,Fulham,1,0,2,14
E0,2008,07dec2008,Aston Villa,16,0,3,3,Everton,0,2,13,2
E0,2008,13dec2008,Aston Villa,17,1,3,4,Bolton,0,2,2,6
E0,2008,20dec2008,Aston Villa,18,0,3,1,West Ham,0,0,34,2
E0,2008,26dec2008,Aston Villa,19,1,1,2,Arsenal,1,2,2,1
E0,2008,30dec2008,Aston Villa,20,0,3,1,Hull,0,0,16,2
E0,2008,10jan2009,Aston Villa,21,1,3,2,West Brom,0,1,2,33
E0,2008,17jan2009,Aston Villa,22,0,3,2,Sunderland,0,1,29,2
E0,2008,27jan2009,Aston Villa,23,0,3,1,Portsmouth,0,0,24,2
E0,2008,31jan2009,Aston Villa,24,1,1,0,Wigan,1,0,2,35
E0,2008,07feb2009,Aston Villa,25,0,3,2,Blackburn,0,0,4,2
E0,2008,21feb2009,Aston Villa,26,1,0,0,Chelsea,3,1,2,11
E0,2008,01mar2009,Aston Villa,27,1,1,2,Stoke,1,2,2,28
E0,2008,04mar2009,Aston Villa,28,0,0,0,Man City,3,2,19,2
E0,2008,15mar2009,Aston Villa,29,1,0,1,Tottenham,3,2,2,31
E0,2008,22mar2009,Aston Villa,30,0,0,0,Liverpool,3,5,18,2
E0,2008,05apr2009,Aston Villa,31,0,0,2,Man United,3,3,20,2
E0,2008,12apr2009,Aston Villa,32,1,1,3,Everton,1,3,2,13
E0,2008,18apr2009,Aston Villa,33,1,1,1,West Ham,1,1,2,34
E0,2008,25apr2009,Aston Villa,34,0,1,1,Bolton,1,1,6,2
E0,2008,04may2009,Aston Villa,35,1,3,1,Hull,0,0,2,16
E0,2008,09may2009,Aston Villa,36,0,0,1,Fulham,3,3,14,2
E0,2008,16may2009,Aston Villa,37,0,1,1,Middlesbrough,1,1,21,2
E0,2008,24may2009,Aston Villa,38,1,3,1,Newcastle,0,0,2,22
E0,2009,15aug2009,Aston Villa,1,1,0,0,Wigan,3,2,2,35
E0,2009,24aug2009,Aston Villa,2,0,3,3,Liverpool,0,1,18,2
E0,2009,30aug2009,Aston Villa,3,1,3,2,Fulham,0,0,2,14
E0,2009,13sep2009,Aston Villa,4,0,3,1,Birmingham,0,0,3,2
E0,2009,19sep2009,Aston Villa,5,1,3,2,Portsmouth,0,0,2,24
E0,2009,26sep2009,Aston Villa,6,0,0,1,Blackburn,3,2,4,2
E0,2009,05oct2009,Aston Villa,7,1,1,1,Man City,1,1,2,19
E0,2009,17oct2009,Aston Villa,8,1,3,2,Chelsea,0,1,2,11
E0,2009,24oct2009,Aston Villa,9,0,1,1,Wolves,1,1,36,2
E0,2009,31oct2009,Aston Villa,10,0,1,1,Everton,1,1,13,2
E0,2009,04nov2009,Aston Villa,11,0,0,1,West Ham,3,2,34,2
E0,2009,07nov2009,Aston Villa,12,1,3,5,Bolton,0,1,2,6
E0,2009,21nov2009,Aston Villa,13,0,1,1,Burnley,1,1,9,2
E0,2009,28nov2009,Aston Villa,14,1,1,1,Tottenham,1,1,2,31
E0,2009,05dec2009,Aston Villa,15,1,3,3,Hull,0,0,2,16
E0,2009,12dec2009,Aston Villa,16,0,3,1,Man United,0,0,20,2
E0,2009,15dec2009,Aston Villa,17,0,3,2,Sunderland,0,0,29,2
E0,2009,19dec2009,Aston Villa,18,1,3,1,Stoke,0,0,2,28
E0,2009,27dec2009,Aston Villa,19,0,0,0,Arsenal,3,3,1,2
E0,2009,29dec2009,Aston Villa,20,1,0,0,Liverpool,3,1,2,18
E0,2009,17jan2010,Aston Villa,21,1,1,0,West Ham,1,0,2,34
E0,2009,27jan2010,Aston Villa,22,1,1,0,Arsenal,1,0,2,1
E0,2009,30jan2010,Aston Villa,23,0,3,2,Fulham,0,0,14,2
E0,2009,06feb2010,Aston Villa,24,0,1,0,Tottenham,1,0,31,2
E0,2009,10feb2010,Aston Villa,25,1,1,1,Man United,1,1,2,20
E0,2009,21feb2010,Aston Villa,26,1,3,5,Burnley,0,2,2,9
E0,2009,13mar2010,Aston Villa,27,0,1,0,Stoke,1,0,28,2
E0,2009,16mar2010,Aston Villa,28,0,3,2,Wigan,0,1,35,2
E0,2009,20mar2010,Aston Villa,29,1,1,2,Wolves,1,2,2,36
E0,2009,24mar2010,Aston Villa,30,1,1,1,Sunderland,1,1,2,29
E0,2009,27mar2010,Aston Villa,31,0,0,1,Chelsea,3,7,11,2
E0,2009,03apr2010,Aston Villa,32,0,3,1,Bolton,0,0,6,2
E0,2009,14apr2010,Aston Villa,33,1,1,2,Everton,1,2,2,13
E0,2009,18apr2010,Aston Villa,34,0,3,2,Portsmouth,0,1,24,2
E0,2009,21apr2010,Aston Villa,35,0,3,2,Hull,0,0,16,2
E0,2009,25apr2010,Aston Villa,36,1,3,1,Birmingham,0,0,2,3
E0,2009,01may2010,Aston Villa,37,0,0,1,Man City,3,3,19,2
E0,2009,09may2010,Aston Villa,38,1,0,0,Blackburn,3,1,2,4
E0,2010,14aug2010,Aston Villa,1,1,3,3,West Ham,0,0,2,34
E0,2010,22aug2010,Aston Villa,2,0,0,0,Newcastle,3,6,22,2
E0,2010,29aug2010,Aston Villa,3,1,3,1,Everton,0,0,2,13
E0,2010,13sep2010,Aston Villa,4,0,0,1,Stoke,3,2,28,2
E0,2010,18sep2010,Aston Villa,5,1,1,1,Bolton,1,1,2,6
E0,2010,26sep2010,Aston Villa,6,0,3,2,Wolves,0,1,36,2
E0,2010,02oct2010,Aston Villa,7,0,0,1,Tottenham,3,2,31,2
E0,2010,16oct2010,Aston Villa,8,1,1,0,Chelsea,1,0,2,11
E0,2010,23oct2010,Aston Villa,9,0,0,0,Sunderland,3,1,29,2
E0,2010,31oct2010,Aston Villa,10,1,1,0,Birmingham,1,0,2,3
E0,2010,06nov2010,Aston Villa,11,0,1,1,Fulham,1,1,14,2
E0,2010,10nov2010,Aston Villa,12,1,3,3,Blackpool,0,2,2,5
E0,2010,13nov2010,Aston Villa,13,1,1,2,Man United,1,2,2,20
E0,2010,21nov2010,Aston Villa,14,0,0,0,Blackburn,3,2,4,2
E0,2010,27nov2010,Aston Villa,15,1,0,2,Arsenal,3,4,2,1
E0,2010,06dec2010,Aston Villa,16,0,0,0,Liverpool,3,3,18,2
E0,2010,11dec2010,Aston Villa,17,1,3,2,West Brom,0,1,2,33
E0,2010,26dec2010,Aston Villa,18,1,0,1,Tottenham,3,2,2,31
E0,2010,28dec2010,Aston Villa,19,0,0,0,Man City,3,4,19,2
E0,2010,02jan2011,Aston Villa,20,0,1,3,Chelsea,1,3,11,2
E0,2010,05jan2011,Aston Villa,21,1,0,0,Sunderland,3,1,2,29
E0,2010,16jan2011,Aston Villa,22,0,1,1,Birmingham,1,1,3,2
E0,2010,22jan2011,Aston Villa,23,1,3,1,Man City,0,0,2,19
E0,2010,25jan2011,Aston Villa,24,0,3,2,Wigan,0,1,35,2
E0,2010,01feb2011,Aston Villa,25,0,0,1,Man United,3,3,20,2
E0,2010,05feb2011,Aston Villa,26,1,1,2,Fulham,1,2,2,14
E0,2010,12feb2011,Aston Villa,27,0,1,1,Blackpool,1,1,5,2
E0,2010,26feb2011,Aston Villa,28,1,3,4,Blackburn,0,1,2,4
E0,2010,05mar2011,Aston Villa,29,0,0,2,Bolton,3,3,6,2
E0,2010,19mar2011,Aston Villa,30,1,0,0,Wolves,3,1,2,36
E0,2010,02apr2011,Aston Villa,31,0,1,2,Everton,1,2,13,2
E0,2010,10apr2011,Aston Villa,32,1,3,1,Newcastle,0,0,2,22
E0,2010,16apr2011,Aston Villa,33,0,3,2,West Ham,0,1,34,2
E0,2010,23apr2011,Aston Villa,34,1,1,1,Stoke,1,1,2,28
E0,2010,30apr2011,Aston Villa,35,0,0,1,West Brom,3,2,33,2
E0,2010,07may2011,Aston Villa,36,1,1,1,Wigan,1,1,2,35
E0,2010,15may2011,Aston Villa,37,0,3,2,Arsenal,0,1,1,2
E0,2010,22may2011,Aston Villa,38,1,3,1,Liverpool,0,0,2,18
E0,2011,13aug2011,Aston Villa,1,0,1,0,Fulham,1,0,14,2
E0,2011,20aug2011,Aston Villa,2,1,3,3,Blackburn,0,1,2,4
E0,2011,27aug2011,Aston Villa,3,1,1,0,Wolves,1,0,2,36
E0,2011,10sep2011,Aston Villa,4,0,1,2,Everton,1,2,13,2
E0,2011,17sep2011,Aston Villa,5,1,1,1,Newcastle,1,1,2,22
E0,2011,25sep2011,Aston Villa,6,0,1,1,QPR,1,1,25,2
E0,2011,01oct2011,Aston Villa,7,1,3,2,Wigan,0,0,2,35
E0,2011,15oct2011,Aston Villa,8,0,0,1,Man City,3,4,19,2
E0,2011,22oct2011,Aston Villa,9,1,0,1,West Brom,3,2,2,33
E0,2011,29oct2011,Aston Villa,10,0,1,2,Sunderland,1,2,29,2
E0,2011,05nov2011,Aston Villa,11,1,3,3,Norwich,0,2,2,23
E0,2011,21nov2011,Aston Villa,12,0,0,0,Tottenham,3,2,31,2
E0,2011,27nov2011,Aston Villa,13,0,1,0,Swansea,1,0,30,2
E0,2011,03dec2011,Aston Villa,14,1,0,0,Man United,3,1,2,20
E0,2011,10dec2011,Aston Villa,15,0,3,2,Bolton,0,1,6,2
E0,2011,18dec2011,Aston Villa,16,1,0,0,Liverpool,3,2,2,18
E0,2011,21dec2011,Aston Villa,17,1,0,1,Arsenal,3,2,2,1
E0,2011,26dec2011,Aston Villa,18,0,1,0,Stoke,1,0,28,2
E0,2011,31dec2011,Aston Villa,19,0,3,3,Chelsea,0,1,11,2
E0,2011,02jan2012,Aston Villa,20,1,0,0,Swansea,3,2,2,30
E0,2011,14jan2012,Aston Villa,21,1,1,1,Everton,1,1,2,13
E0,2011,21jan2012,Aston Villa,22,0,3,3,Wolves,0,2,36,2
E0,2011,01feb2012,Aston Villa,23,1,1,2,QPR,1,2,2,25
E0,2011,05feb2012,Aston Villa,24,0,0,1,Newcastle,3,2,22,2
E0,2011,12feb2012,Aston Villa,25,1,0,0,Man City,3,1,2,19
E0,2011,25feb2012,Aston Villa,26,0,1,0,Wigan,1,0,35,2
E0,2011,03mar2012,Aston Villa,27,0,1,1,Blackburn,1,1,4,2
E0,2011,10mar2012,Aston Villa,28,1,3,1,Fulham,0,0,2,14
E0,2011,24mar2012,Aston Villa,29,0,0,0,Arsenal,3,3,1,2
E0,2011,31mar2012,Aston Villa,30,1,0,2,Chelsea,3,4,2,11
E0,2011,07apr2012,Aston Villa,31,0,1,1,Liverpool,1,1,18,2
E0,2011,09apr2012,Aston Villa,32,1,1,1,Stoke,1,1,2,28
E0,2011,15apr2012,Aston Villa,33,0,0,0,Man United,3,4,20,2
E0,2011,21apr2012,Aston Villa,34,1,1,0,Sunderland,1,0,2,29
E0,2011,24apr2012,Aston Villa,35,1,0,1,Bolton,3,2,2,6
E0,2011,28apr2012,Aston Villa,36,0,1,0,West Brom,1,0,33,2
E0,2011,06may2012,Aston Villa,37,1,1,1,Tottenham,1,1,2,31
E0,2011,13may2012,Aston Villa,38,0,0,0,Norwich,3,2,23,2
E0,2012,18aug2012,Aston Villa,1,0,0,0,West Ham,3,1,34,2
E0,2012,25aug2012,Aston Villa,2,1,0,1,Everton,3,3,2,13
E0,2012,02sep2012,Aston Villa,3,0,1,1,Newcastle,1,1,22,2
E0,2012,15sep2012,Aston Villa,4,1,3,2,Swansea,0,0,2,30
E0,2012,22sep2012,Aston Villa,5,0,0,1,Southampton,3,4,27,2
E0,2012,30sep2012,Aston Villa,6,1,1,1,West Brom,1,1,2,33
E0,2012,07oct2012,Aston Villa,7,0,0,0,Tottenham,3,2,31,2
E0,2012,20oct2012,Aston Villa,8,0,0,0,Fulham,3,1,14,2
E0,2012,27oct2012,Aston Villa,9,1,1,1,Norwich,1,1,2,23
E0,2012,03nov2012,Aston Villa,10,0,3,1,Sunderland,0,0,29,2
E0,2012,10nov2012,Aston Villa,11,1,0,2,Man United,3,3,2,20
E0,2012,17nov2012,Aston Villa,12,0,0,0,Man City,3,5,19,2
E0,2012,24nov2012,Aston Villa,13,1,1,0,Arsenal,1,0,2,1
E0,2012,27nov2012,Aston Villa,14,1,3,1,Reading,0,0,2,26
E0,2012,01dec2012,Aston Villa,15,0,1,1,QPR,1,1,25,2
E0,2012,08dec2012,Aston Villa,16,1,1,0,Stoke,1,0,2,28
E0,2012,15dec2012,Aston Villa,17,0,3,3,Liverpool,0,1,18,2
E0,2012,23dec2012,Aston Villa,18,0,0,0,Chelsea,3,8,11,2
E0,2012,26dec2012,Aston Villa,19,1,0,0,Tottenham,3,4,2,31
E0,2012,29dec2012,Aston Villa,20,1,0,0,Wigan,3,3,2,35
E0,2012,01jan2013,Aston Villa,21,0,1,2,Swansea,1,2,30,2
E0,2012,12jan2013,Aston Villa,22,1,0,0,Southampton,3,1,2,27
E0,2012,19jan2013,Aston Villa,23,0,1,2,West Brom,1,2,33,2
E0,2012,29jan2013,Aston Villa,24,1,0,1,Newcastle,3,2,2,22
E0,2012,02feb2013,Aston Villa,25,0,1,3,Everton,1,3,13,2
E0,2012,10feb2013,Aston Villa,26,1,3,2,West Ham,0,1,2,34
E0,2012,23feb2013,Aston Villa,27,0,0,1,Arsenal,3,2,1,2
E0,2012,04mar2013,Aston Villa,28,1,0,0,Man City,3,1,2,19
E0,2012,09mar2013,Aston Villa,29,0,3,2,Reading,0,1,26,2
E0,2012,16mar2013,Aston Villa,30,1,3,3,QPR,0,2,2,25
E0,2012,31mar2013,Aston Villa,31,1,0,1,Liverpool,3,2,2,18
E0,2012,06apr2013,Aston Villa,32,0,3,3,Stoke,0,1,28,2
E0,2012,13apr2013,Aston Villa,33,1,1,1,Fulham,1,1,2,14
E0,2012,22apr2013,Aston Villa,34,0,0,0,Man United,3,3,20,2
E0,2012,29apr2013,Aston Villa,35,1,3,6,Sunderland,0,1,2,29
E0,2012,04may2013,Aston Villa,36,0,3,2,Norwich,0,1,23,2
E0,2012,11may2013,Aston Villa,37,1,0,1,Chelsea,3,2,2,11
E0,2012,19may2013,Aston Villa,38,0,1,2,Wigan,1,2,35,2
E0,2013,17aug2013,Aston Villa,1,0,3,3,Arsenal,0,1,1,2
E0,2013,21aug2013,Aston Villa,2,0,0,1,Chelsea,3,2,11,2
E0,2013,24aug2013,Aston Villa,3,1,0,0,Liverpool,3,1,2,18
E0,2013,14sep2013,Aston Villa,4,1,0,1,Newcastle,3,2,2,22
E0,2013,21sep2013,Aston Villa,5,0,3,1,Norwich,0,0,23,2
E0,2013,28sep2013,Aston Villa,6,1,3,3,Man City,0,2,2,19
E0,2013,05oct2013,Aston Villa,7,0,1,0,Hull,1,0,16,2
E0,2013,20oct2013,Aston Villa,8,1,0,0,Tottenham,3,2,2,31
E0,2013,26oct2013,Aston Villa,9,1,0,0,Everton,3,2,2,13
E0,2013,02nov2013,Aston Villa,10,0,1,0,West Ham,1,0,34,2
E0,2013,09nov2013,Aston Villa,11,1,3,2,Cardiff,0,0,2,10
E0,2013,25nov2013,Aston Villa,12,0,1,2,West Brom,1,2,33,2
E0,2013,30nov2013,Aston Villa,13,1,1,0,Sunderland,1,0,2,29
E0,2013,04dec2013,Aston Villa,14,0,3,3,Southampton,0,2,27,2
E0,2013,08dec2013,Aston Villa,15,0,0,0,Fulham,3,2,14,2
E0,2013,15dec2013,Aston Villa,16,1,0,0,Man United,3,3,2,20
E0,2013,21dec2013,Aston Villa,17,0,0,1,Stoke,3,2,28,2
E0,2013,26dec2013,Aston Villa,18,1,0,0,Crystal Palace,3,1,2,12
E0,2013,28dec2013,Aston Villa,19,1,1,1,Swansea,1,1,2,30
E0,2013,01jan2014,Aston Villa,20,0,3,1,Sunderland,0,0,29,2
E0,2013,13jan2014,Aston Villa,21,1,0,1,Arsenal,3,2,2,1
E0,2013,18jan2014,Aston Villa,22,0,1,2,Liverpool,1,2,18,2
E0,2013,29jan2014,Aston Villa,23,1,3,4,West Brom,0,3,2,33
E0,2013,01feb2014,Aston Villa,24,0,0,1,Everton,3,2,13,2
E0,2013,08feb2014,Aston Villa,25,1,0,0,West Ham,3,2,2,34
E0,2013,11feb2014,Aston Villa,26,0,1,0,Cardiff,1,0,10,2
E0,2013,23feb2014,Aston Villa,27,0,0,0,Newcastle,3,1,22,2
E0,2013,02mar2014,Aston Villa,28,1,3,4,Norwich,0,1,2,23
E0,2013,15mar2014,Aston Villa,29,1,3,1,Chelsea,0,0,2,11
E0,2013,23mar2014,Aston Villa,30,1,0,1,Stoke,3,4,2,28
E0,2013,29mar2014,Aston Villa,31,0,0,1,Man United,3,4,20,2
E0,2013,05apr2014,Aston Villa,32,1,0,1,Fulham,3,2,2,14
E0,2013,12apr2014,Aston Villa,33,0,0,0,Crystal Palace,3,1,12,2
E0,2013,19apr2014,Aston Villa,34,1,1,0,Southampton,1,0,2,27
E0,2013,26apr2014,Aston Villa,35,0,0,1,Swansea,3,4,30,2
E0,2013,03may2014,Aston Villa,36,1,3,3,Hull,0,1,2,16
E0,2013,07may2014,Aston Villa,37,0,0,0,Man City,3,4,19,2
E0,2013,11may2014,Aston Villa,38,0,0,0,Tottenham,3,3,31,2
E0,2014,16aug2014,Aston Villa,1,0,3,1,Stoke,0,0,28,2
E0,2014,23aug2014,Aston Villa,2,1,1,0,Newcastle,1,0,2,22
E0,2014,31aug2014,Aston Villa,3,1,3,2,Hull,0,1,2,16
E0,2014,13sep2014,Aston Villa,4,0,3,1,Liverpool,0,0,18,2
E0,2014,20sep2014,Aston Villa,5,1,0,0,Arsenal,3,3,2,1
E0,2014,27sep2014,Aston Villa,6,0,0,0,Chelsea,3,3,11,2
E0,2014,04oct2014,Aston Villa,7,1,0,0,Man City,3,2,2,19
E0,2014,18oct2014,Aston Villa,8,0,0,0,Everton,3,3,13,2
E0,2014,27oct2014,Aston Villa,9,0,0,0,QPR,3,2,25,2
E0,2014,02nov2014,Aston Villa,10,1,0,1,Tottenham,3,2,2,31
E0,2014,08nov2014,Aston Villa,11,0,1,0,West Ham,1,0,34,2
E0,2014,24nov2014,Aston Villa,12,1,1,1,Southampton,1,1,2,27
E0,2014,29nov2014,Aston Villa,13,0,1,1,Burnley,1,1,9,2
E0,2014,02dec2014,Aston Villa,14,0,3,1,Crystal Palace,0,0,12,2
E0,2014,07dec2014,Aston Villa,15,1,3,2,Leicester,0,1,2,17
E0,2014,13dec2014,Aston Villa,16,0,0,0,West Brom,3,1,33,2
E0,2014,20dec2014,Aston Villa,17,1,1,1,Man United,1,1,2,20
E0,2014,26dec2014,Aston Villa,18,0,0,0,Swansea,3,1,30,2
E0,2014,28dec2014,Aston Villa,19,1,1,0,Sunderland,1,0,2,29
E0,2014,01jan2015,Aston Villa,20,1,1,0,Crystal Palace,1,0,2,12
E0,2014,10jan2015,Aston Villa,21,0,0,0,Leicester,3,1,17,2
E0,2014,17jan2015,Aston Villa,22,1,0,0,Liverpool,3,2,2,18
E0,2014,01feb2015,Aston Villa,23,0,0,0,Arsenal,3,5,1,2
E0,2014,07feb2015,Aston Villa,24,1,0,1,Chelsea,3,2,2,11
E0,2014,10feb2015,Aston Villa,25,0,0,0,Hull,3,2,16,2
E0,2014,21feb2015,Aston Villa,26,1,0,1,Stoke,3,2,2,28
E0,2014,28feb2015,Aston Villa,27,0,0,0,Newcastle,3,1,22,2
E0,2014,03mar2015,Aston Villa,28,1,3,2,West Brom,0,1,2,33
E0,2014,14mar2015,Aston Villa,29,0,3,4,Sunderland,0,0,29,2
E0,2014,21mar2015,Aston Villa,30,1,0,0,Swansea,3,1,2,30
E0,2014,04apr2015,Aston Villa,31,0,0,1,Man United,3,3,20,2
E0,2014,07apr2015,Aston Villa,32,1,1,3,QPR,1,3,2,25
E0,2014,11apr2015,Aston Villa,33,0,3,1,Tottenham,0,0,31,2
E0,2014,25apr2015,Aston Villa,34,0,0,2,Man City,3,3,19,2
E0,2014,02may2015,Aston Villa,35,1,3,3,Everton,0,2,2,13
E0,2014,09may2015,Aston Villa,36,1,3,1,West Ham,0,0,2,34
E0,2014,16may2015,Aston Villa,37,0,0,1,Southampton,3,6,27,2
E0,2014,24may2015,Aston Villa,38,1,0,0,Burnley,3,1,2,9
E0,2015,08aug2015,Aston Villa,1,0,3,1,Bournemouth,0,0,7,2
E0,2015,14aug2015,Aston Villa,2,1,0,0,Man United,3,1,2,20
E0,2015,22aug2015,Aston Villa,3,0,0,1,Crystal Palace,3,2,12,2
E0,2015,29aug2015,Aston Villa,4,1,1,2,Sunderland,1,2,2,29
E0,2015,13sep2015,Aston Villa,5,0,0,2,Leicester,3,3,17,2
E0,2015,19sep2015,Aston Villa,6,1,0,0,West Brom,3,1,2,33
E0,2015,26sep2015,Aston Villa,7,0,0,2,Liverpool,3,3,18,2
E0,2015,03oct2015,Aston Villa,8,1,0,0,Stoke,3,1,2,28
E0,2015,17oct2015,Aston Villa,9,0,0,0,Chelsea,3,2,11,2
E0,2015,24oct2015,Aston Villa,10,1,0,1,Swansea,3,2,2,30
E0,2015,02nov2015,Aston Villa,11,0,0,1,Tottenham,3,3,31,2
