date,FE,MS
2000-01-03,22.0625,135
2000-01-04,22.0625,125
2000-01-05,22.875,120.4375
2000-01-06,22.9375,122.75
2000-01-07,23.0625,126.5625
2000-01-10,23.125,130.625
2000-01-11,23.375,130.625
2000-01-12,23.4375,131.625
2000-01-13,23.375,132.4375
2000-01-14,23.25,137.3125
2000-01-18,22.875,133.75
2000-01-19,22.8125,135.6875
2000-01-20,22.75,134.8125
2000-01-21,23,132.5
2000-01-24,23.125,128
2000-01-25,22.8125,129.4375
2000-01-26,23.125,132.875
2000-01-27,23.125,67.5625
2000-01-28,22.6875,63.3125
2000-01-31,22.75,66.25
2000-02-01,22.9375,64
2000-02-02,22.875,65.125
2000-02-03,22.875,66.25
2000-02-04,22.3125,65.6875
2000-02-07,22,65.125
2000-02-08,22.125,67.8125
2000-02-09,22.3125,67.1875
2000-02-10,22,66.8125
2000-02-11,21.6875,66.75
2000-02-14,21.625,66
2000-02-15,21.625,65.5625
2000-02-16,21.625,64.875
2000-02-17,21,63.25
2000-02-18,20.4375,61.25
2000-02-22,20.0625,62.3125
2000-02-23,20.125,65.75
2000-02-24,19.5625,69.0625
2000-02-25,19,69.875
2000-02-28,19.1875,69.1875
2000-02-29,18.5,70.4375
2000-03-01,19,75.25
2000-03-02,18.9375,76.5625
2000-03-03,19.1875,79.1875
2000-03-06,18.5,80.875
2000-03-07,18.1875,81
2000-03-08,18.1875,79
2000-03-09,18.5,83.375
2000-03-10,18.3125,86.625
2000-03-13,18.1875,82.5
2000-03-14,18.375,79.9375
2000-03-15,19.0625,78
2000-03-16,20.125,80.75
2000-03-17,19.5,88.875
2000-03-20,19.5625,87.6875
2000-03-21,19.8125,88.6875
2000-03-22,19.5,90.14063
2000-03-23,19.5,94.75
2000-03-24,19.9375,95.8125
2000-03-27,20.0625,90
2000-03-28,19.8125,88
2000-03-29,20.125,86.75
2000-03-30,20.5625,84.14063
2000-03-31,20.625,82.875
2000-04-03,21.0625,85.375
2000-04-04,21.4375,78.625
2000-04-05,22,79.75
2000-04-06,21.875,85.3125
2000-04-07,21.625,84.5625
2000-04-10,21.8125,88.75
2000-04-11,22.25,86.0625
2000-04-12,23,79.75
2000-04-13,24.375,75.5
2000-04-14,24.1875,67.75
2000-04-17,24.8125,68.9375
2000-04-18,25.1875,75.75
2000-04-19,24.6875,75
2000-04-20,24.4375,75
2000-04-24,25.75,77.625
2000-04-25,26.1875,79.875
2000-04-26,26.75,80.625
2000-04-27,25.8125,80.5
2000-04-28,25.4375,76.75
2000-05-01,25.25,79.75
2000-05-02,25.0625,75.75
2000-05-03,24.5,73
2000-05-04,24.375,71.625
2000-05-05,23.9375,71.125
2000-05-08,24.4375,71.8125
2000-05-09,24.375,71.125
2000-05-10,24.375,66.125
2000-05-11,24.5625,67
2000-05-12,24.125,69.39063
2000-05-15,24.6875,74.0625
2000-05-16,24.5625,75.25
2000-05-17,23.75,76
2000-05-18,24.4375,74.6875
2000-05-19,24.75,69.4375
2000-05-22,25.125,67.5
2000-05-23,24.875,68.25
2000-05-24,25.0625,68.25
2000-05-25,25,64
2000-05-26,25.3125,63.6875
2000-05-30,25.0625,67
2000-05-31,25.125,71.5
2000-06-01,25.125,75.25
2000-06-02,24.6875,82.5625
2000-06-05,23.8125,82.125
2000-06-06,24.3125,79.75
2000-06-07,24.5,79.9375
2000-06-08,24.5,78.75
2000-06-09,24.75,79.25
2000-06-12,24.9375,80.8125
2000-06-13,25.25,83.375
2000-06-14,24.6875,85.375
2000-06-15,25.25,83.9375
2000-06-16,25.3125,81.125
2000-06-19,25,84.4375
2000-06-20,24.875,86.5625
2000-06-21,24.75,85.625
2000-06-22,24.625,83.1875
2000-06-23,24.4375,81.125
2000-06-26,25,82.5
2000-06-27,24.375,83.25
2000-06-28,25.0625,83.5
2000-06-29,24.25,84.375
2000-06-30,23.375,83.25
2000-07-03,24.0625,85
2000-07-05,23.875,86.875
2000-07-06,24,89.5
2000-07-07,24.3125,90.625
2000-07-10,24.4375,93.375
2000-07-11,24.8125,94.9375
2000-07-12,24.5625,95.5
2000-07-13,24.3125,96.5
2000-07-14,24.125,97
2000-07-17,24.3125,93
2000-07-18,24.5625,91.25
2000-07-19,25.4375,88.3125
2000-07-20,25.3125,91.25
2000-07-21,25.25,94.6875
2000-07-24,25.0625,94.125
2000-07-25,25.1875,94.5
2000-07-26,24.875,93
2000-07-27,25.1875,92.5
2000-07-28,25.125,88.25
2000-07-31,25.5,91.25
2000-08-01,26.875,90.9375
2000-08-02,26.875,92.1875
2000-08-03,26.9375,93.875
2000-08-04,26.9375,97.625
2000-08-07,25.375,98.5
2000-08-08,25.3125,96.75
2000-08-09,25.25,98.375
2000-08-10,25.125,96.625
2000-08-11,25.5625,101.75
2000-08-14,25.4375,104.0625
2000-08-15,25.5625,101.5
2000-08-16,25.1875,98.5
2000-08-17,24.875,102.1875
2000-08-18,24.5,100.4375
2000-08-21,23.9375,101.875
2000-08-22,23.75,102.875
2000-08-23,23.875,101.625
2000-08-24,23.4375,103.125
2000-08-25,23.125,101.25
2000-08-28,23.6875,102.8125
2000-08-29,23.75,104.5
2000-08-30,23.9375,105.875
2000-08-31,24.75,107.5625
2000-09-01,24.9375,107.6875
2000-09-05,25.5,106.9375
2000-09-06,25.5625,106.1875
2000-09-07,25.6875,105.25
2000-09-08,26.4375,105.625
2000-09-11,26.8125,109.5625
2000-09-12,26.8125,107.9375
2000-09-13,27.5,104.75
2000-09-14,27.25,104.9375
2000-09-15,27.4375,98.5
2000-09-18,27.3125,94
2000-09-19,26.375,97.5
2000-09-20,25.875,95.9375
2000-09-21,25.9375,89.5625
2000-09-22,26.375,90.5625
2000-09-25,25.9375,92.4375
2000-09-26,26.5,88.5625
2000-09-27,26.8125,86.8125
2000-09-28,27,90.0625
2000-09-29,26.9375,91.4375
2000-10-02,27.8125,90.625
2000-10-03,26.5,91.875
2000-10-04,25.8125,90.375
2000-10-05,25.25,92
2000-10-06,25.25,84.25
2000-10-09,25.1875,83.25
2000-10-10,25.8125,74.5
2000-10-11,25.8125,77.75
2000-10-12,25.4375,70.75
2000-10-13,25.625,78.1875
2000-10-16,25.9375,77.6875
2000-10-17,25.5625,73.9375
2000-10-18,25,73
2000-10-19,25.3125,76.5625
2000-10-20,25.4375,80.9375
2000-10-23,25.4375,78
2000-10-24,25.625,81.25
2000-10-25,25.125,78.125
2000-10-26,24.625,77.25
2000-10-27,25.1875,79.4375
2000-10-30,25.9375,80.875
2000-10-31,25.875,80.3125
2000-11-01,26.0625,79.0625
2000-11-02,25.875,80.4375
2000-11-03,25.125,83.5625
2000-11-06,25.4375,80.25
2000-11-07,25.25,76.625
2000-11-08,25.5,73.0625
2000-11-09,26.0625,70.8125
2000-11-10,26.125,69.125
2000-11-13,26.375,68
2000-11-14,26.3125,67.875
2000-11-15,26.6875,70
2000-11-16,27.625,71
2000-11-17,27.9375,68.6875
2000-11-20,27.875,64.5
2000-11-21,27.75,65.5625
2000-11-22,27.75,64.375
2000-11-24,27.875,65.3125
2000-11-27,28.3125,66.5
2000-11-28,28.5625,63.625
2000-11-29,29.375,65
2000-11-30,29.5,63.375
2000-12-01,29.875,62.375
2000-12-04,30.375,63.9375
2000-12-05,30.3125,72
2000-12-06,30.125,69.4375
2000-12-07,30.125,67.875
2000-12-08,30.0625,74.1875
2000-12-11,29.6875,77.8125
2000-12-12,30.1875,73.625
2000-12-13,31.125,75.25
2000-12-14,30.5625,68.1875
2000-12-15,29.875,68.875
2000-12-18,30.0625,69.25
2000-12-19,30.1875,69
2000-12-20,30.4375,68.5625
2000-12-21,31,72
2000-12-22,31.0625,74.25
2000-12-26,31.875,76.5625
2000-12-27,31.875,76.5625
2000-12-28,31.75,79.375
2000-12-29,31.5625,79.25
2001-01-02,30.625,72.125
2001-01-03,30,83.6875
2001-01-04,28.3125,88.6875
2001-01-05,28.125,84.625
2001-01-08,28.125,83.375
2001-01-09,27.9375,82.5
2001-01-10,27.6875,86
2001-01-11,26.25,87.5
2001-01-12,26.875,85.125
2001-01-16,26.25,83.9375
2001-01-17,25.8125,80.875
2001-01-18,27,80.125
2001-01-19,27.625,84.375
2001-01-22,28.6875,83.875
2001-01-23,28.5,86.8125
2001-01-24,28.0625,84.25
2001-01-25,28,82.875
2001-01-26,27.8125,82.5
2001-01-29,28.19,83.98
2001-01-30,28.11,85
2001-01-31,27.85,84.8
2001-02-01,27.95,89.8
2001-02-02,27.79,86.26
2001-02-05,27.8,86.5
2001-02-06,27.38,84.95
2001-02-07,27.3,80.2
2001-02-08,28,78
2001-02-09,28,79.35
2001-02-12,28.1,80
2001-02-13,27.96,79.21
2001-02-14,27.93,76.94
2001-02-15,27.7,76.32
2001-02-16,28,74.75
2001-02-20,27.81,68.86
2001-02-21,28.03,66.04
2001-02-22,28.01,68.93
2001-02-23,27.47,67
2001-02-26,27.83,69.2
2001-02-27,27.98,69.66
2001-02-28,28.17,65.13
2001-03-01,27.97,63.6
2001-03-02,27.85,61.05
2001-03-05,27.99,62.6
2001-03-06,27.73,65.39
2001-03-07,28.05,66.75
2001-03-08,28.15,64.38
2001-03-09,27.95,61.26
2001-03-12,27.8,56
2001-03-13,27.62,59
2001-03-14,26.97,57
2001-03-15,27.41,59.01
2001-03-16,27.12,57.92
2001-03-19,26.86,60.73
2001-03-20,26.74,56.5
2001-03-21,26.76,54.64
2001-03-22,25.89,53.25
2001-03-23,26,53.51
2001-03-26,26.99,54.5
2001-03-27,27.25,56.6
2001-03-28,27.19,54
2001-03-29,27.51,53.68
2001-03-30,27.92,53.5
2001-04-02,28,52.35
2001-04-03,27.99,49.34
2001-04-04,27.8,45.26
2001-04-05,28,52.4
2001-04-06,27.4,50.9
2001-04-09,27.85,50.29
2001-04-10,28.5,54.64
2001-04-11,27.89,57.65
2001-04-12,27.99,59.6
2001-04-16,28.46,57.4
2001-04-17,28.8,58.85
2001-04-18,28.38,66.9
2001-04-19,28.53,67.27
2001-04-20,28.07,66
2001-04-23,28.61,63.8
2001-04-24,29.43,61.6
2001-04-25,29.55,61.4
2001-04-26,29.51,62.86
2001-04-27,30.01,65.3
2001-04-30,30.3,62.79
2001-05-01,30.15,63.35
2001-05-02,30,66.52
2001-05-03,29.46,66.23
2001-05-04,29.96,67.35
2001-05-07,29.8,66.96
2001-05-08,29.38,66.02
2001-05-09,29.26,65.07
2001-05-10,29.31,65
2001-05-11,29.72,63.21
2001-05-14,29.95,64.99
2001-05-15,29.65,65.61
2001-05-16,29.79,69.1
2001-05-17,29.54,69.7
2001-05-18,29.37,69.04
2001-05-21,29.4,72.68
2001-05-22,29.43,74.26
2001-05-23,29.87,71.5
2001-05-24,30,72.06
2001-05-25,30.25,69.48
2001-05-29,30.25,68.08
2001-05-30,30.39,64.2
2001-05-31,30.65,65.01
2001-06-01,30.77,65.2
2001-06-04,31.05,65
2001-06-05,30.76,66.1
2001-06-06,30.2,64.5
2001-06-07,29.24,65.5
2001-06-08,29.86,64.59
2001-06-11,30.6,62.25
2001-06-12,31.01,60.55
2001-06-13,31.01,59.4
2001-06-14,30.2809,57.35
2001-06-15,30.82,57.52
2001-06-18,31.14,57.3
2001-06-19,31.64,58.45
2001-06-20,31.9,59.35
2001-06-21,31.6,64.95
2001-06-22,31.48,65.05
2001-06-25,30.91,64.52
2001-06-26,31.42,63.82
2001-06-27,31.74,62.65
2001-06-28,32.13,64.01
2001-06-29,32.16,64.23
2001-07-02,32.45,63.75
2001-07-03,32.75,63.7
2001-07-05,32.5,63.3
2001-07-06,32.4,60.94
2001-07-09,32.79,60.73
2001-07-10,32.5,58.46
2001-07-11,32,57.82
2001-07-12,31.65,61.82
2001-07-13,30.98,61.42
2001-07-16,31.15,58.45
2001-07-17,31.14,59.81
2001-07-18,31.18,58.9
2001-07-19,31.25,58.85
2001-07-20,31.17,59.5
2001-07-23,30.75,58.7
2001-07-24,30.2,57.53
2001-07-25,30.16,57.12
2001-07-26,30.3,59.14
2001-07-27,30.22,59.59
2001-07-30,30.41,59.65
2001-07-31,30.34,59.82
2001-08-01,30.65,62.4
2001-08-02,30.68,62.98
2001-08-03,30.84,63.15
2001-08-06,30.06,61.25
2001-08-07,30.2,61.4
2001-08-08,29.76,58.25
2001-08-09,29.95,56.09
2001-08-10,30.42,55.89
2001-08-13,30.09,55.74
2001-08-14,30.04,55.85
2001-08-15,29.87,54.95
2001-08-16,30.1,53
2001-08-17,30.15,51.2
2001-08-20,30.71,53.26
2001-08-21,30.52,52.4
2001-08-22,30.5,53.48
2001-08-23,30.6,52.49
2001-08-24,30.74,56.6
2001-08-27,31.5,56.35
2001-08-28,32.1,54.55
2001-08-29,32.35,53.84
2001-08-30,32.67,52.3
2001-08-31,32.89,53.35
2001-09-04,33.14,52.2
2001-09-05,33.02,51.71
2001-09-06,33.06,49.5
2001-09-07,33.15,48.06
2001-09-10,32.81,48.9
2001-09-17,32.49,42.5
2001-09-18,32.3,42.2
2001-09-19,33.25,41.99
2001-09-20,34.45,37.62
2001-09-21,33.55,40.08
2001-09-24,33.5,42.55
2001-09-25,34.05,42.8
2001-09-26,33.95,43.63
2001-09-27,34.61,44.31
2001-09-28,35.95,46.35
2001-10-01,35.62,46.9
2001-10-02,36.4,47.05
2001-10-03,36.88,49.89
2001-10-04,36.7,49.89
2001-10-05,36.7,48.37
2001-10-08,36.18,47.76
2001-10-09,35.36,49.26
2001-10-10,35.2,50.6
2001-10-11,34.75,52.8
2001-10-12,34.56,51.46
2001-10-15,34.95,52.52
2001-10-16,35.63,52.6
2001-10-17,35.86,52.51
2001-10-18,35.51,51.35
2001-10-19,36.29,49.1
2001-10-22,36.46,50.74
2001-10-23,36,50.99
2001-10-24,35.6,50
2001-10-25,35.3,51.35
2001-10-26,34.75,52.09
2001-10-29,34.28,50.67
2001-10-30,34,49.92
2001-10-31,34.46,48.92
2001-11-01,35,50.45
2001-11-02,35.19,51.47
2001-11-05,36.15,51.69
2001-11-06,35.72,53.17
2001-11-07,34.52,53.85
2001-11-08,34.63,53.76
2001-11-09,34.95,53.26
2001-11-12,35.01,53.34
2001-11-13,35.1,55.89
2001-11-14,34.68,58.2
2001-11-15,34.65,57.24
2001-11-16,34.45,55.7
2001-11-19,33.98,57.41
2001-11-20,34.8,56.88
2001-11-21,34.48,56.54
2001-11-23,34.45,57.87
2001-11-26,34.48,59.52
2001-11-27,34.15,57.75
2001-11-28,33.54,54.2
2001-11-29,33.64,56.25
2001-11-30,33.78,55.5
2001-12-03,34.06,52.33
2001-12-04,35.1,52.72
2001-12-05,34.52,55.87
2001-12-06,33.89,57.05
2001-12-07,34.2,55.66
2001-12-10,34.13,54.65
2001-12-11,33.74,54.85
2001-12-12,33.68,55.01
2001-12-13,34.11,53.98
2001-12-14,34.27,52.55
2001-12-17,34.15,51.69
2001-12-18,34.4,53.56
2001-12-19,35.27,55.79
2001-12-20,35.02,56.02
2001-12-21,35.01,55.26
2001-12-24,34.95,55.25
2001-12-26,34.98,55.45
2001-12-27,34.86,55.4
2001-12-28,35.16,56.87
2001-12-31,34.98,55.94
2002-01-02,35.12,55.22
2002-01-03,35,56.82
2002-01-04,34.73,59.64
2002-01-07,34.94,59.19
2002-01-08,34.35,57.95
2002-01-09,34.67,58.39
2002-01-10,34.44,58.95
2002-01-11,34.61,57.56
2002-01-14,34.9,56.36
2002-01-15,35.2,57.85
2002-01-16,35.24,55.87
2002-01-17,35.74,57.64
2002-01-18,36.05,56.62
2002-01-22,36.03,55.35
2002-01-23,36.35,55.46
2002-01-24,36.31,54.4
2002-01-25,36.24,55.25
2002-01-28,36.46,54.99
2002-01-29,36.31,52
2002-01-30,36,52.6
2002-01-31,37.2,55
2002-02-01,38,53.41
2002-02-04,38.3,50.42
2002-02-05,38.2,49.44
2002-02-06,38.21,48.92
2002-02-07,38.64,48.6
2002-02-08,37.95,51.76
2002-02-11,36.96,52.15
2002-02-12,36.9,50.8
2002-02-13,37.49,51.35
2002-02-14,37.48,52.06
2002-02-15,37.48,49.88
2002-02-19,37.05,47.04
2002-02-20,36.59,47.77
2002-02-21,35.89,47.7
2002-02-22,35.83,46.63
2002-02-25,36.05,48.75
2002-02-26,36.43,48.75
2002-02-27,36.91,48.33
2002-02-28,36.6,49.12
2002-03-01,37,50.24
2002-03-04,37.82,53.75
2002-03-05,38,54.96
2002-03-06,38.45,56.36
2002-03-07,38.4,55.22
2002-03-08,38.2,56.86
2002-03-11,38.65,56.46
2002-03-12,36.99,56.48
2002-03-13,36.23,55.32
2002-03-14,35.75,54.68
2002-03-15,35.65,56.47
2002-03-18,35.05,56.82
2002-03-19,32.25,57.88
2002-03-20,31.85,56.77
2002-03-21,33.71,56.82
2002-03-22,33.6,55.95
2002-03-25,33.63,54.85
2002-03-26,34.2,55.79
2002-03-27,34.26,56.66
2002-03-28,34.58,57.31
2002-04-01,34.35,56.89
2002-04-02,33.75,56.79
2002-04-03,34.02,55.66
2002-04-04,33.81,55.99
2002-04-05,33.2,55.91
2002-04-08,33.29,55.68
2002-04-09,33.35,55.25
2002-04-10,33.99,54.51
2002-04-11,32.76,51.64
2002-04-12,33.03,53.09
2002-04-15,32.5,52.66
2002-04-16,32.99,54.88
2002-04-17,32.91,55.03
2002-04-18,32.4,55.19
2002-04-19,32.95,55.01
2002-04-22,32.85,53.65
2002-04-23,32.6,53.5
2002-04-24,33.35,50.99
2002-04-25,32.95,48.13
2002-04-26,33.02,48.05
2002-04-29,33,47.5
2002-04-30,33.3,47.72
2002-05-01,32.8,48.03
2002-05-02,33.06,48.84
2002-05-03,33.29,48
2002-05-06,33.55,45.05
2002-05-07,32.73,44.9
2002-05-08,32.5,48.49
2002-05-09,32.36,48.5
2002-05-10,32.1,46.97
2002-05-13,32.1,48.2
2002-05-14,32.75,49.45
2002-05-15,32.99,49.11
2002-05-16,32.76,49.69
2002-05-17,32.85,50.49
2002-05-20,33.07,49.35
2002-05-21,33.82,48.39
2002-05-22,34.31,48.02
2002-05-23,33.95,48.48
2002-05-24,34.51,47.93
2002-05-28,34.55,46.66
2002-05-29,34.53,46.04
2002-05-30,34.3,44.64
2002-05-31,34.51,45.46
2002-06-03,33.67,43.9
2002-06-04,34.08,43.45
2002-06-05,34.02,45.18
2002-06-06,33.4,44.54
2002-06-07,33.95,44.67
2002-06-10,34.03,44.96
2002-06-11,33.95,43.2
2002-06-12,33.75,43.75
2002-06-13,33.95,42.29
2002-06-14,33.7,42.35
2002-06-17,33.87,45.12
2002-06-18,34.35,45.2
2002-06-19,34.95,44.15
2002-06-20,34.04,42.81
2002-06-21,34.21,41.95
2002-06-24,33.78,42.4
2002-06-25,33.66,41.91
2002-06-26,33.14,41.25
2002-06-27,33.25,42.62
2002-06-28,33.38,43.08
2002-07-01,33,41.44
2002-07-02,32.15,41.42
2002-07-03,31.3,41.27
2002-07-05,31.05,43.68
2002-07-08,30.27,43.5
2002-07-09,29.95,41.71
2002-07-10,28.22,40.09
2002-07-11,28.96,41
2002-07-12,29.9,41.4
2002-07-15,30.74,41.15
2002-07-16,29.47,40.65
2002-07-17,29.05,39.9
2002-07-18,28.27,38.7
2002-07-19,27.3,38.65
2002-07-22,27.4,36.53
2002-07-23,25.05,35.6
2002-07-24,29.16,37.9
2002-07-25,29.6,37.54
2002-07-26,29.07,38.02
2002-07-29,27.53,39.57
2002-07-30,30,40.97
2002-07-31,30.75,40.35
2002-08-01,31.51,39.65
2002-08-02,31.46,38.28
2002-08-05,30.7,36.75
2002-08-06,32.25,38.06
2002-08-07,32.35,38.39
2002-08-08,32.59,41.18
2002-08-09,32.25,42.73
2002-08-12,32.73,41.89
2002-08-13,31.8,41.2
2002-08-14,32.5,44.01
2002-08-15,32.92,44.22
2002-08-16,33,44.33
2002-08-19,32.89,46.38
2002-08-20,33.2,45.72
2002-08-21,33.85,45.4
2002-08-22,34.55,45.21
2002-08-23,33.4,44.36
2002-08-26,34.35,44.96
2002-08-27,34.15,44.07
2002-08-28,34.67,42.48
2002-08-29,33.47,42.27
2002-08-30,33,42.72
2002-09-03,32.02,39.91
2002-09-04,31.47,41.36
2002-09-05,31.15,39.28
2002-09-06,31.27,40.06
2002-09-09,31.05,40.97
2002-09-10,30.7,40.4
2002-09-11,31,40.34
2002-09-12,30.09,39.76
2002-09-13,30.84,39.92
2002-09-16,30.59,40.08
2002-09-17,30,38.94
2002-09-18,30.48,38.1
2002-09-19,30.5,33.9
2002-09-20,30.47,34.42
2002-09-23,29.93,33.39
2002-09-24,29,33.19
2002-09-25,29.81,34.69
2002-09-26,30.51,35.28
2002-09-27,30.36,33.86
2002-09-30,29.89,33.88
2002-10-01,30.35,35.8
2002-10-02,30.56,34
2002-10-03,29.76,31.68
2002-10-04,29.61,31.03
2002-10-07,29.21,29.76
2002-10-08,28.08,30.95
2002-10-09,25.92,29.31
2002-10-10,28.91,30.95
2002-10-11,29,33.4
2002-10-14,29.48,34.53
2002-10-15,28.21,37.06
2002-10-16,26.3,36.46
2002-10-17,28.15,38.02
2002-10-18,28.45,37.2
2002-10-21,29.52,38.38
2002-10-22,29.03,37.54
2002-10-23,30.25,38.02
2002-10-24,30.48,36.97
2002-10-25,31.05,38.41
2002-10-28,31.45,37.84
2002-10-29,31.87,38.2
2002-10-30,32.32,38.09
2002-10-31,32.45,38.92
2002-11-01,32.14,40.39
2002-11-04,33.03,41.54
2002-11-05,32.9,41.92
2002-11-06,33.67,42.33
2002-11-07,32.71,39.84
2002-11-08,31.95,39.27
2002-11-11,31.58,38.26
2002-11-12,30.44,39.14
2002-11-13,30.89,39.59
2002-11-14,31.14,41.28
2002-11-15,31.72,42.45
2002-11-18,31.67,42
2002-11-19,31.38,42
2002-11-20,31.71,43.51
2002-11-21,31.65,46.4
2002-11-22,32.62,46.2
2002-11-25,32.32,46.34
2002-11-26,31.51,44.32
2002-11-27,31.55,45.98
2002-11-29,31.68,45.24
2002-12-02,31.48,45.32
2002-12-03,31.13,45.09
2002-12-04,30,44.02
2002-12-05,30.47,42.4
2002-12-06,30.89,42.81
2002-12-09,31.33,40.83
2002-12-10,31.6,41.53
2002-12-11,32.16,41.6
2002-12-12,31.8,42.73
2002-12-13,32,41.8
2002-12-16,32.76,43.41
2002-12-17,32.9,42.71
2002-12-18,32.75,41.1
2002-12-19,32.8,40.3
2002-12-20,32.96,42.04
2002-12-23,33,42.05
2002-12-24,33.1,41.5
2002-12-26,33.07,41.48
2002-12-27,33.01,40.13
2002-12-30,33,40.34
2002-12-31,32.97,39.92
2003-01-02,33,41.94
2003-01-03,33.23,41.86
2003-01-06,34.9,42.99
2003-01-07,33.86,43.22
2003-01-08,33.86,41.92
2003-01-09,33.65,43.62
2003-01-10,33.48,43.42
2003-01-13,33.25,43.6
2003-01-14,33.56,43.81
2003-01-15,33.16,43.1
2003-01-16,32.75,42.54
2003-01-17,32,41.99
2003-01-21,31.1,40.48
2003-01-22,31.26,39.27
2003-01-23,31.75,40.68
2003-01-24,31.42,38.72
2003-01-27,30.53,37.9
2003-01-28,31.19,38.3
2003-01-29,31.42,37.8
2003-01-30,30.96,37.03
2003-01-31,31.2,37.9
2003-02-03,31.13,38.55
2003-02-04,31.01,37.44
2003-02-05,30.41,37.02
2003-02-06,30.44,36.42
2003-02-07,29.33,35.75
2003-02-10,29.6,36.05
2003-02-11,28.6,35.42
2003-02-12,27.65,34.7
2003-02-13,29.19,34.91
2003-02-14,29.24,35.78
2003-02-18,29.6,36.49
2003-02-19,29.6,36.93
2003-02-20,30.19,36.6
2003-02-21,30.35,37.02
2003-02-24,29.59,35.77
2003-02-25,29.41,36.17
2003-02-26,28.75,35.42
2003-02-27,29.32,36.52
2003-02-28,29.5,36.85
2003-03-03,29.45,36.95
2003-03-04,29.17,36.38
2003-03-05,29.86,37.13
2003-03-06,30.02,36.14
2003-03-07,29.5,36.97
2003-03-10,29.4,35.38
2003-03-11,29.05,34.32
2003-03-12,29.25,33.57
2003-03-13,29.69,36.08
2003-03-14,29.7,35.88
2003-03-17,30.3,38.4
2003-03-18,30.97,39.14
2003-03-19,31.05,39.48
2003-03-20,30.95,40.05
2003-03-21,31.76,41.51
2003-03-24,30.81,40.22
2003-03-25,31.32,40.63
2003-03-26,30.95,40.51
2003-03-27,31.33,40.44
2003-03-28,31.43,40.02
2003-03-31,31.5,38.35
2003-04-01,32,39.86
2003-04-02,31.77,41.8
2003-04-03,31.9,41.78
2003-04-04,31.99,42.06
2003-04-07,31.39,42.19
2003-04-08,31.29,42.42
2003-04-09,31.22,41.43
2003-04-10,31.04,41.84
2003-04-11,30.66,41.54
2003-04-14,31.76,42.8
2003-04-15,32.28,44.35
2003-04-16,32.25,44.19
2003-04-17,32.15,45.15
2003-04-21,32.2,44.98
2003-04-22,32.61,46.4
2003-04-23,32.75,47.79
2003-04-24,33.56,46.66
2003-04-25,33.24,45.01
2003-04-28,33.7,45.17
2003-04-29,33.8,44.4
2003-04-30,33.73,44.75
2003-05-01,33.78,44.74
2003-05-02,33.68,45.6
2003-05-05,33.33,44.81
2003-05-06,33.19,45.38
2003-05-07,33.04,45.25
2003-05-08,33.06,44.11
2003-05-09,33.16,44.84
2003-05-12,33.1,45.61
2003-05-13,33.18,44.77
2003-05-14,32.97,44.33
2003-05-15,33.35,44.8
2003-05-16,34.05,44.6
2003-05-19,33.8,42.86
2003-05-20,34.23,42.53
2003-05-21,34.34,42.99
2003-05-22,34.78,43.2
2003-05-23,35.95,42.9
2003-05-27,36.65,44
2003-05-28,36.65,44.9
2003-05-29,36.25,44.65
2003-05-30,36.81,45.75
2003-06-02,37.2,46.54
2003-06-03,37.07,47.03
2003-06-04,37.25,48
2003-06-05,37,48.7
2003-06-06,36.51,48.28
2003-06-09,36.71,47.64
2003-06-10,37.01,48.46
2003-06-11,37.68,49.45
2003-06-12,37.44,48.94
2003-06-13,37.25,48.25
2003-06-16,38.23,49.57
2003-06-17,37.64,49.67
2003-06-18,37.65,46.89
2003-06-19,38.2,44.01
2003-06-20,38,44.27
2003-06-23,38,42.81
2003-06-24,38.08,43.3
2003-06-25,37.8,43.8
2003-06-26,38.44,43.73
2003-06-27,37.4,43
2003-06-30,38.45,42.75
2003-07-01,38.44,44.19
2003-07-02,38.5,44.97
2003-07-03,38.4,44.8
2003-07-07,37.86,46.18
2003-07-08,37.24,47.38
2003-07-09,36.51,47.32
2003-07-10,35.87,46.29
2003-07-11,36.13,46.66
2003-07-14,36.2,47.33
2003-07-15,35.49,48.73
2003-07-16,34.9,47.68
2003-07-17,34.82,46.91
2003-07-18,35.01,47
2003-07-21,34.38,45.9
2003-07-22,34.52,46.76
2003-07-23,34.55,47.26
2003-07-24,34.77,47.61
2003-07-25,34.37,48.6
2003-07-28,34.5,48.35
2003-07-29,34.25,47.74
2003-07-30,34.55,47.52
2003-07-31,34.49,47.44
2003-08-01,34.29,46.15
2003-08-04,34.25,46.13
2003-08-05,31.33,45.8
2003-08-06,31.77,47.09
2003-08-07,31.36,47.64
2003-08-08,31.12,48.54
2003-08-11,31.05,48.14
2003-08-12,31.25,48.66
2003-08-13,31.15,48.52
2003-08-14,31.01,48.61
2003-08-15,30.61,48.64
2003-08-18,27.75,49.19
2003-08-19,27.96,49.64
2003-08-20,29.19,49.07
2003-08-21,28.76,49.28
2003-08-22,28.3,48.28
2003-08-25,28.54,48.25
2003-08-26,29.19,48.22
2003-08-27,29.24,47.76
2003-08-28,29.25,48.26
2003-08-29,29.26,48.79
2003-09-02,30.1,49.99
2003-09-03,30.36,48.94
2003-09-04,30.44,49.36
2003-09-05,30.25,48.31
2003-09-08,30.6,48.52
2003-09-09,31.24,49.32
2003-09-10,31.83,48
2003-09-11,31.1,48.88
2003-09-12,31.81,48.86
2003-09-15,31.78,49.08
2003-09-16,31.53,51.36
2003-09-17,31.14,51.99
2003-09-18,31.57,52.93
